function_name,call_count,total_time_seconds,avg_time_seconds,median_time_seconds,min_time_seconds,max_time_seconds,std_dev_seconds
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/segment.py:<genexpr>:212,11,0.005112994,0.000464818,0.000210055,0.000125827,0.002757887,0.000764365
/usr/lib/python3.12/tokenize.py:open:455,9,0.005107586,0.000567510,0.000150764,0.000110608,0.003464098,0.001099050
/usr/lib/python3.12/re/_parser.py:match:259,262,0.005091583,0.000019434,0.000019005,0.000018565,0.000028774,0.000001588
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/console.py:_write_buffer:2045,15,0.005080042,0.000338669,0.000323851,0.000207121,0.000487899,0.000059900
/usr/lib/python3.12/inspect.py:unwrap:776,480,0.005021802,0.000010462,0.000010379,0.000008877,0.000017523,0.000000916
/usr/lib/python3.12/enum.py:__set_name__:370,44,0.005015279,0.000113984,0.000118999,0.000061165,0.000163098,0.000029003
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/console.py:check_text:1552,15,0.005001925,0.000333462,0.000287572,0.000201900,0.000954409,0.000174595
/usr/lib/python3.12/contextlib.py:callback:541,116,0.004960414,0.000042762,0.000036148,0.000031740,0.000189287,0.000022873
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/sparse.py:forward:191,1,0.004938857,0.004938857,0.004938857,0.004938857,0.004938857,0.000000000
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/runtime/runtime.py:set_barrier:265,248,0.004923195,0.000019852,0.000019241,0.000018625,0.000080782,0.000004076
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/functional.py:embedding:2567,1,0.004890657,0.004890657,0.004890657,0.004890657,0.004890657,0.000000000
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/console.py:width:1069,15,0.004725747,0.000315050,0.000303412,0.000295907,0.000464295,0.000041735
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/kernel.py:resolve:76,663,0.004678239,0.000007056,0.000006192,0.000005941,0.000263777,0.000010262
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/segment.py:split_and_crop_lines:318,15,0.004675611,0.000311707,0.000280419,0.000092134,0.000581035,0.000109078
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:compute_should_use_set_data:949,226,0.004648406,0.000020568,0.000019977,0.000019507,0.000056446,0.000003000
/home/jiajli/apps/IRON/iron/common/aie_context.py:register_operator:34,516,0.004634063,0.000008981,0.000007539,0.000006412,0.000042199,0.000003442
/usr/lib/python3.12/enum.py:__new__:1183,17,0.004604690,0.000270864,0.000233260,0.000034795,0.000540368,0.000117868
/home/jiajli/apps/IRON/iron/operators/rope/op.py:set_up_runtime:111,64,0.004568779,0.000071387,0.000069962,0.000067277,0.000103144,0.000005540
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/kernel.py:bin_name:69,711,0.004566786,0.000006423,0.000006242,0.000005781,0.000024246,0.000001079
/usr/lib/python3.12/re/_parser.py:getwidth:228,144,0.004537764,0.000031512,0.000009999,0.000008787,0.000485946,0.000054466
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/runtime/runtime.py:task_group:126,214,0.004490350,0.000020983,0.000019647,0.000018925,0.000046648,0.000003039
<frozen importlib._bootstrap>:cached:639,81,0.004448931,0.000054925,0.000021069,0.000006031,0.000221687,0.000050819
/usr/lib/python3.12/traceback.py:line:324,160,0.004445777,0.000027786,0.000006933,0.000006402,0.001176006,0.000101685
/home/jiajli/apps/IRON/iron/common/compilation.py:matches:438,45,0.004366952,0.000097043,0.000075973,0.000047370,0.000230194,0.000040334
/usr/lib/python3.12/enum.py:_missing_:1505,17,0.004346502,0.000255677,0.000215436,0.000017092,0.000526222,0.000118739
/usr/lib/python3.12/functools.py:__get__:410,392,0.004314538,0.000011006,0.000011011,0.000008435,0.000032802,0.000001693
/home/jiajli/apps/IRON/iron/common/compilation.py:dfs_visit:618,660,0.004287890,0.000006497,0.000006332,0.000006011,0.000032782,0.000001263
<frozen os>:get_exec_path:666,40,0.004271829,0.000106796,0.000100980,0.000096472,0.000222128,0.000023841
/home/jiajli/apps/IRON/iron/common/aie_base.py:<genexpr>:165,144,0.004198643,0.000029157,0.000031209,0.000006001,0.000085881,0.000013052
/home/jiajli/apps/IRON/iron/common/aie_base.py:add_kernel:63,612,0.004188430,0.000006844,0.000006442,0.000005871,0.000019006,0.000001308
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/container.py:__getitem__:386,48,0.004187189,0.000087233,0.000100103,0.000045285,0.000127921,0.000023028
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/device.py:get_num_source_shim_mux_connections:164,618,0.004178813,0.000006762,0.000006473,0.000006091,0.000028464,0.000001761
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/segment.py:adjust_line_length:368,15,0.004134193,0.000275613,0.000246444,0.000061486,0.000539887,0.000106265
<frozen importlib._bootstrap_external>:_path_split:137,116,0.004121419,0.000035529,0.000033714,0.000031810,0.000083948,0.000007673
/usr/lib/python3.12/enum.py:__setitem__:495,54,0.004116338,0.000076228,0.000076955,0.000055916,0.000111901,0.000010615
/usr/lib/python3.12/typing.py:get_origin:2332,499,0.004069995,0.000008156,0.000007424,0.000007024,0.000036028,0.000002610
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/runtime/task.py:resolve:38,628,0.004041163,0.000006435,0.000006332,0.000006012,0.000011853,0.000000530
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:<lambda>:2712,585,0.004017085,0.000006867,0.000006783,0.000006482,0.000010169,0.000000407
/home/jiajli/apps/IRON/iron/common/aie_base.py:add_artifacts:170,516,0.003992571,0.000007738,0.000007510,0.000006833,0.000022152,0.000001232
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/xpu/random.py:manual_seed_all:112,2,0.003977176,0.001988588,0.001988588,0.001855718,0.002121458,0.000187907
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/worker.py:place:120,199,0.003969148,0.000019945,0.000019297,0.000018786,0.000030768,0.000001840
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:register_buffer:590,65,0.003958617,0.000060902,0.000043773,0.000026009,0.000279436,0.000046507
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/_wrap.py:divide_line:78,15,0.003951064,0.000263404,0.000248208,0.000021240,0.000755083,0.000153375
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/xpu/__init__.py:_lazy_call:103,2,0.003943061,0.001971530,0.001971530,0.001836992,0.002106069,0.000190266
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/init.py:_calculate_correct_fan:510,112,0.003913884,0.000034945,0.000027863,0.000022302,0.000397058,0.000036841
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_index_ops_gen.py:result:544,72,0.003901423,0.000054186,0.000052183,0.000050175,0.000176964,0.000014789
/usr/lib/python3.12/tokenize.py:read_or_stop:378,16,0.003881383,0.000242586,0.000008346,0.000006542,0.003119940,0.000778567
<frozen os>:__getitem__:685,182,0.003876830,0.000021301,0.000020749,0.000019937,0.000031970,0.000001908
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:__getattr__:1964,277,0.003820320,0.000013792,0.000013676,0.000006262,0.000053702,0.000006873
/usr/lib/python3.12/selectors.py:_fileobj_to_fd:43,232,0.003809543,0.000016420,0.000011652,0.000007374,0.000116560,0.000011553
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/cells.py:cell_len:61,221,0.003797644,0.000017184,0.000007794,0.000006623,0.000307649,0.000025153
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/runtime/data.py:shape:35,74,0.003748949,0.000050661,0.000049854,0.000047490,0.000059813,0.000002721
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:__init__:523,195,0.003736449,0.000019161,0.000018755,0.000010961,0.000040807,0.000006074
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/console.py:_render_buffer:2137,15,0.003700282,0.000246685,0.000232107,0.000121228,0.000390676,0.000057566
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/numpy/core/multiarray.py:copyto:1128,388,0.003634910,0.000009368,0.000007910,0.000006092,0.000032882,0.000003899
/usr/lib/python3.12/pathlib.py:_tail:575,38,0.003590153,0.000094478,0.000090886,0.000066315,0.000210316,0.000021938
<frozen importlib._bootstrap_external>:_get_cached:614,40,0.003581804,0.000089545,0.000085757,0.000078348,0.000191090,0.000017570
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:_reduce_to_set:2443,1,0.003579515,0.003579515,0.003579515,0.003579515,0.003579515,0.000000000
/usr/lib/python3.12/contextlib.py:__exit__:614,91,0.003546209,0.000038969,0.000039053,0.000013335,0.000191250,0.000029281
/usr/lib/python3.12/enum.py:_iter_member_by_def_:1409,82,0.003508551,0.000042787,0.000006317,0.000005941,0.000384124,0.000081684
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:__eq__:2002,538,0.003508512,0.000006521,0.000006452,0.000006091,0.000010941,0.000000410
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/aie.py:<lambda>:521,168,0.003487733,0.000020760,0.000019917,0.000019316,0.000062818,0.000003924
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_index_ops_gen.py:__init__:220,144,0.003474922,0.000024131,0.000022593,0.000021440,0.000135996,0.000010171
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/runtime/task.py:__init__:45,181,0.003473650,0.000019191,0.000018655,0.000018205,0.000029024,0.000001581
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/meta.py:op_region_builder:42,480,0.003471046,0.000007231,0.000007083,0.000006442,0.000012563,0.000000715
/usr/lib/python3.12/tokenize.py:detect_encoding:432,2,0.003471041,0.001735520,0.001735520,0.000155664,0.003315377,0.002234255
/usr/lib/python3.12/contextlib.py:enter_context:528,66,0.003422879,0.000051862,0.000049779,0.000044965,0.000078468,0.000007683
/usr/lib/python3.12/inspect.py:<genexpr>:3045,480,0.003377561,0.000007037,0.000006918,0.000006342,0.000010690,0.000000589
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:__getattr__:1956,357,0.003364716,0.000009425,0.000008325,0.000006052,0.000031309,0.000003466
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/segment.py:<genexpr>:344,99,0.003356621,0.000033905,0.000033172,0.000006122,0.000094559,0.000014555
/usr/lib/python3.12/pathlib.py:_ignore_error:52,448,0.003355875,0.000007491,0.000006893,0.000006402,0.000017644,0.000001698
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/meta.py:<genexpr>:20,480,0.003320035,0.000006917,0.000006823,0.000006282,0.000014518,0.000000615
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/device.py:get_num_source_switchbox_connections:142,479,0.003301039,0.000006892,0.000006372,0.000006091,0.000024446,0.000001583
/usr/lib/python3.12/traceback.py:format_list:41,4,0.003277906,0.000819476,0.000727426,0.000718935,0.001104120,0.000189880
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/types.py:i:45,474,0.003273918,0.000006907,0.000006562,0.000006091,0.000029275,0.000001724
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:RegexFlag:122,1,0.003263250,0.003263250,0.003263250,0.003263250,0.003263250,0.000000000
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:remove_from:1971,356,0.003233064,0.000009082,0.000007639,0.000006131,0.000033212,0.000003396
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/helpers/taplib/tas.py:__len__:371,448,0.003192047,0.000007125,0.000006963,0.000006502,0.000027071,0.000001146
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:register_parameter:622,112,0.003190014,0.000028482,0.000021330,0.000020098,0.000441191,0.000040126
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/device.py:get_num_dest_switchbox_connections:153,479,0.003173768,0.000006626,0.000006352,0.000006101,0.000010590,0.000000758
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/worker.py:buffers:138,447,0.003155036,0.000007058,0.000006852,0.000006413,0.000023224,0.000001154
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aie_ops_gen.py:__init__:1491,33,0.003150688,0.000095475,0.000094408,0.000074511,0.000122972,0.000007883
/home/jiajli/apps/IRON/iron/common/aie_context.py:__init__:27,1,0.003141199,0.003141199,0.003141199,0.003141199,0.003141199,0.000000000
/usr/lib/python3.12/selectors.py:__init__:349,58,0.003130704,0.000053978,0.000039009,0.000035367,0.000136047,0.000028901
/usr/lib/python3.12/traceback.py:format:570,4,0.003116353,0.000779088,0.000691017,0.000684280,0.001050039,0.000180704
/home/jiajli/apps/IRON/iron/common/compilation.py:<genexpr>:197,157,0.003043623,0.000019386,0.000020028,0.000007614,0.000048702,0.000006281
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/_tensor.py:wrapped:47,5,0.003028488,0.000605698,0.000044544,0.000032041,0.001708760,0.000799144
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/container.py:_get_abs_string_index:373,48,0.002984099,0.000062169,0.000071615,0.000032211,0.000088627,0.000016245
/usr/lib/python3.12/linecache.py:getline:32,32,0.002981998,0.000093187,0.000020654,0.000018866,0.001161609,0.000211549
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:__getattr__:1965,290,0.002979016,0.000010272,0.000008116,0.000006412,0.000257836,0.000015195
/usr/lib/python3.12/subprocess.py:__exit__:1118,58,0.002973952,0.000051275,0.000036864,0.000032542,0.000118634,0.000022775
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_index_ops_gen.py:__init__:530,72,0.002973718,0.000041302,0.000040532,0.000036519,0.000067106,0.000004934
/home/jiajli/apps/IRON/iron/common/compilation.py:matches:527,37,0.002968413,0.000080227,0.000072948,0.000020939,0.000227018,0.000043389
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/dialects/arith.py:dtype:505,376,0.002958241,0.000007868,0.000007820,0.000006712,0.000015319,0.000000715
<frozen codecs>:__init__:312,127,0.002954443,0.000023263,0.000022202,0.000018926,0.000056377,0.000005994
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:__setattr__:2054,16,0.002881541,0.000180096,0.000150609,0.000115788,0.000400835,0.000076753
<frozen posixpath>:dirname:187,119,0.002878665,0.000024190,0.000022763,0.000020899,0.000055765,0.000005644
/usr/lib/python3.12/selectors.py:__len__:67,183,0.002836174,0.000015498,0.000013565,0.000006652,0.000101661,0.000010765
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:__getattr__:1960,224,0.002826864,0.000012620,0.000009898,0.000006242,0.000078879,0.000007871
/usr/lib/python3.12/traceback.py:format_frame_summary:523,32,0.002811880,0.000087871,0.000077115,0.000075723,0.000124625,0.000018320
/home/jiajli/apps/IRON/iron/common/compilation.py:<genexpr>:439,101,0.002807374,0.000027796,0.000020238,0.000018755,0.000105459,0.000022584
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/tiktoken/load.py:read_file_cached:87,1,0.002806268,0.002806268,0.002806268,0.002806268,0.002806268,0.000000000
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:named_children:2800,388,0.002805887,0.000007232,0.000007013,0.000006532,0.000013335,0.000000694
<frozen importlib._bootstrap_external>:is_package:984,33,0.002732007,0.000082788,0.000079640,0.000077336,0.000182845,0.000018012
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:named_children:2797,390,0.002729417,0.000006999,0.000006983,0.000006031,0.000021470,0.000000924
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/func.py:__init__:64,48,0.002712020,0.000056500,0.000054778,0.000041188,0.000170251,0.000019706
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:convert:1367,324,0.002698322,0.000008328,0.000008101,0.000007554,0.000021761,0.000001255
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:<lambda>:2766,390,0.002675404,0.000006860,0.000006763,0.000006533,0.000011522,0.000000433
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/utils/_contextlib.py:__new__:169,340,0.002658634,0.000007820,0.000006963,0.000006543,0.000025768,0.000002265
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/text.py:__init__:165,120,0.002632371,0.000021936,0.000021611,0.000019787,0.000033302,0.000001828
/usr/lib/python3.12/selectors.py:get_map:273,183,0.002576938,0.000014082,0.000014247,0.000006012,0.000042600,0.000007618
/usr/lib/python3.12/re/_parser.py:getuntil:289,23,0.002546128,0.000110701,0.000105368,0.000057748,0.000197903,0.000042086
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/device.py:get_num_dest_shim_mux_connections:175,380,0.002529647,0.000006657,0.000006482,0.000006111,0.000010891,0.000000626
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/dialects/_shaped_value.py:_shaped_type:32,272,0.002509486,0.000009226,0.000008942,0.000006974,0.000028885,0.000001583
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_index_enum_gen.py:<module>:53,1,0.002469544,0.002469544,0.002469544,0.002469544,0.002469544,0.000000000
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/ir.py:_i64Attr:105,342,0.002452440,0.000007171,0.000006913,0.000006342,0.000012203,0.000000985
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/dialects/_shaped_value.py:shape:46,272,0.002450109,0.000009008,0.000008846,0.000007173,0.000026791,0.000001310
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/__future__.py:get_swap_module_params_on_conversion:75,390,0.002439941,0.000006256,0.000006152,0.000005941,0.000011442,0.000000432
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/_tensor.py:__len__:1201,162,0.002428929,0.000014993,0.000012313,0.000008065,0.000067026,0.000007651
/home/jiajli/apps/IRON/iron/common/aie_base.py:<genexpr>:214,261,0.002421373,0.000009277,0.000007484,0.000006012,0.000066095,0.000004800
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/helpers/dialects/scf.py:if_:80,16,0.002406476,0.000150405,0.000148690,0.000137680,0.000172575,0.000009657
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_arith_enum_gen.py:_arith_cmpipredicateattr:111,240,0.002395819,0.000009983,0.000009803,0.000007684,0.000016431,0.000001073
/usr/lib/python3.12/typing.py:inner:395,79,0.002394302,0.000030308,0.000007034,0.000006392,0.000600662,0.000102672
/usr/lib/python3.12/contextlib.py:_push_cm_exit:546,66,0.002389053,0.000036198,0.000034586,0.000031138,0.000056016,0.000005751
/home/jiajli/apps/IRON/iron/operators/elementwise_mul/op.py:set_up_runtime:105,32,0.002359906,0.000073747,0.000071093,0.000069671,0.000119966,0.000009638
/home/jiajli/apps/IRON/iron/operators/mha/design.py:<module>:889,1,0.002355729,0.002355729,0.002355729,0.002355729,0.002355729,0.000000000
/usr/lib/python3.12/selectors.py:__exit__:203,58,0.002344671,0.000040425,0.000034550,0.000019827,0.000090421,0.000018567
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/text.py:get_current_style:764,39,0.002295546,0.000058860,0.000053661,0.000045366,0.000079069,0.000013021
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/context.py:mlir_mod_ctx:51,33,0.002265008,0.000068637,0.000067627,0.000060043,0.000092574,0.000007253
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/dataflow/objectfifo.py:resolve:763,342,0.002252881,0.000006587,0.000006372,0.000006112,0.000012082,0.000000760
<frozen importlib._bootstrap_external>:create_module:1293,1,0.002251623,0.002251623,0.002251623,0.002251623,0.002251623,0.000000000
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/_jit_internal.py:is_scripting:117,340,0.002244479,0.000006601,0.000006257,0.000005911,0.000014878,0.000001277
/home/jiajli/apps/IRON/iron/operators/elementwise_add/op.py:set_up_runtime:107,32,0.002242629,0.000070082,0.000069687,0.000067347,0.000076153,0.000001740
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/console.py:get_style:1498,63,0.002235340,0.000035482,0.000033493,0.000032161,0.000109526,0.000010227
/home/jiajli/apps/IRON/iron/operators/mha/op.py:set_up_runtime:184,16,0.002224302,0.000139019,0.000135952,0.000133331,0.000156064,0.000006725
/usr/lib/python3.12/re/_parser.py:__len__:165,318,0.002194095,0.000006900,0.000006737,0.000006412,0.000012344,0.000000692
<frozen importlib._bootstrap>:acquire:311,16,0.002191006,0.000136938,0.000109907,0.000104176,0.000296048,0.000063524
/usr/lib/python3.12/re/_parser.py:closegroup:99,27,0.002152330,0.000079716,0.000051788,0.000021881,0.000246274,0.000070893
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/segment.py:cell_length:89,84,0.002148456,0.000025577,0.000020754,0.000019297,0.000066896,0.000008122
/usr/lib/python3.12/subprocess.py:_remaining_time:1244,156,0.002147767,0.000013768,0.000011326,0.000006593,0.000145835,0.000012134
/home/jiajli/apps/IRON/iron/common/compilation.py:delete:112,33,0.002146416,0.000065043,0.000063089,0.000054192,0.000087405,0.000006827
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:match:4328,258,0.002128911,0.000008252,0.000008100,0.000007655,0.000012834,0.000000697
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/tiktoken/load.py:read_file:10,1,0.002093244,0.002093244,0.002093244,0.002093244,0.002093244,0.000000000
/usr/lib/python3.12/subprocess.py:_translate_newlines:1087,116,0.002067791,0.000017826,0.000013826,0.000007504,0.000156004,0.000017603
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_arith_ops_gen.py:__init__:159,72,0.002049407,0.000028464,0.000028143,0.000024396,0.000035998,0.000002047
/home/jiajli/apps/IRON/iron/operators/elementwise_add/op.py:__init__:50,32,0.002043754,0.000063867,0.000047540,0.000044844,0.000343297,0.000055229
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:_compile:4048,259,0.002015504,0.000007782,0.000007073,0.000006763,0.000011772,0.000001487
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aie_enum_gen.py:_lockaction:1395,248,0.002012753,0.000008116,0.000007885,0.000007254,0.000012744,0.000000876
/usr/lib/python3.12/re/_compiler.py:_simple:405,60,0.002010697,0.000033512,0.000032942,0.000032401,0.000042901,0.000001829
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/style.py:__add__:755,41,0.002006539,0.000048940,0.000045165,0.000043753,0.000068830,0.000006771
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/aie.py:<genexpr>:383,288,0.002005364,0.000006963,0.000006999,0.000006061,0.000010400,0.000000618
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/device.py:_device_resolve:255,291,0.001999505,0.000006871,0.000006542,0.000006142,0.000019547,0.000001521
/usr/lib/python3.12/re/_parser.py:match:260,305,0.001983593,0.000006504,0.000006302,0.000006091,0.000012875,0.000000817
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/text.py:<genexpr>:811,96,0.001978810,0.000020613,0.000020168,0.000019306,0.000027121,0.000001164
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/style.py:combine:607,44,0.001978129,0.000044957,0.000059067,0.000007454,0.000076664,0.000025840
<frozen importlib._bootstrap>:__enter__:418,9,0.001974520,0.000219391,0.000159230,0.000149692,0.000420272,0.000108729
/usr/lib/python3.12/subprocess.py:__del__:1131,58,0.001960143,0.000033796,0.000023709,0.000021491,0.000069070,0.000015063
/home/jiajli/apps/IRON/iron/operators/silu/op.py:set_up_runtime:105,32,0.001937437,0.000060545,0.000058570,0.000057278,0.000079409,0.000005381
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_arith_ops_gen.py:__init__:2069,72,0.001928489,0.000026785,0.000025989,0.000023835,0.000039174,0.000003216
<frozen importlib._bootstrap_external>:_validate_timestamp_pyc:723,37,0.001907838,0.000051563,0.000036298,0.000033734,0.000335803,0.000051826
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:standardise_name:1725,19,0.001901985,0.000100104,0.000099308,0.000085180,0.000149602,0.000015289
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/worker.py:__init__:167,248,0.001885640,0.000007603,0.000006503,0.000006011,0.000037250,0.000002523
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/init.py:_calculate_fan_in_and_fan_out:435,112,0.001884361,0.000016825,0.000012153,0.000008997,0.000377201,0.000034767
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/worker.py:_add_worker_lock:188,248,0.001869222,0.000007537,0.000007429,0.000006843,0.000010890,0.000000517
<frozen importlib._bootstrap_external>:find_spec:1635,7,0.001856198,0.000265171,0.000275830,0.000196901,0.000297531,0.000032207
/home/jiajli/apps/IRON/iron/common/aie_context.py:<genexpr>:201,263,0.001834619,0.000006976,0.000006913,0.000006111,0.000011411,0.000000484
<frozen genericpath>:exists:22,11,0.001834148,0.000166741,0.000016471,0.000007995,0.001174413,0.000344209
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:lookup_property:1775,13,0.001832012,0.000140924,0.000143421,0.000129354,0.000157226,0.000008852
/usr/lib/python3.12/enum.py:name:1290,258,0.001819964,0.000007054,0.000006542,0.000006041,0.000020579,0.000001843
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/style.py:__hash__:439,280,0.001802114,0.000006436,0.000006271,0.000006021,0.000011632,0.000000652
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/runtime/runtime.py:sequence:86,33,0.001797509,0.000054470,0.000050104,0.000035748,0.000180560,0.000023646
/usr/lib/python3.12/selectors.py:__init__:213,58,0.001791759,0.000030892,0.000022036,0.000019897,0.000079520,0.000016933
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:make_sequence:1937,259,0.001783815,0.000006887,0.000006703,0.000006542,0.000010359,0.000000564
